danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.507,0.966,6,-4.046,1,0.0952,0.000382,1.26e-06,0.349,0.752,125.913,audio_features,37vujUbX37xoBmwoddMYck,spotify:track:37vujUbX37xoBmwoddMYck,https://api.spotify.com/v1/tracks/37vujUbX37xoBmwoddMYck,https://api.spotify.com/v1/audio-analysis/37vujUbX37xoBmwoddMYck,208964,4
0.711,0.875,1,-4.581,0,0.349,0.313,3.05e-05,0.189,0.51,78.413,audio_features,2mW3Yc2PLKE6sfLpxkQrkm,spotify:track:2mW3Yc2PLKE6sfLpxkQrkm,https://api.spotify.com/v1/tracks/2mW3Yc2PLKE6sfLpxkQrkm,https://api.spotify.com/v1/audio-analysis/2mW3Yc2PLKE6sfLpxkQrkm,234312,4
0.719,0.835,5,-3.5,0,0.145,0.109,0.0,0.0548,0.855,152.05,audio_features,5a3aBxwQjcZfT1Qswlc1cK,spotify:track:5a3aBxwQjcZfT1Qswlc1cK,https://api.spotify.com/v1/tracks/5a3aBxwQjcZfT1Qswlc1cK,https://api.spotify.com/v1/audio-analysis/5a3aBxwQjcZfT1Qswlc1cK,250600,4
0.367,0.53,0,-6.202,1,0.0362,0.727,0.0,0.0883,0.25,137.042,audio_features,2aSmaOoWoC2GPb3i5J9Daw,spotify:track:2aSmaOoWoC2GPb3i5J9Daw,https://api.spotify.com/v1/tracks/2aSmaOoWoC2GPb3i5J9Daw,https://api.spotify.com/v1/audio-analysis/2aSmaOoWoC2GPb3i5J9Daw,255566,4
0.612,0.846,0,-2.371,1,0.0391,0.107,0.0,0.686,0.611,126.041,audio_features,2etvRAUH3Q7HrI0JFF9z9p,spotify:track:2etvRAUH3Q7HrI0JFF9z9p,https://api.spotify.com/v1/tracks/2etvRAUH3Q7HrI0JFF9z9p,https://api.spotify.com/v1/audio-analysis/2etvRAUH3Q7HrI0JFF9z9p,219732,4
0.602,0.7,1,-3.055,1,0.0905,0.0574,0.0,0.0562,0.79,102.824,audio_features,4vZifMplxq0jttNnhlkoYh,spotify:track:4vZifMplxq0jttNnhlkoYh,https://api.spotify.com/v1/tracks/4vZifMplxq0jttNnhlkoYh,https://api.spotify.com/v1/audio-analysis/4vZifMplxq0jttNnhlkoYh,180772,4
0.78,0.389,6,-8.877,0,0.0776,0.491,0.00242,0.0699,0.188,121.919,audio_features,4ejQlM2w2X2AJqWYcMyNVm,spotify:track:4ejQlM2w2X2AJqWYcMyNVm,https://api.spotify.com/v1/tracks/4ejQlM2w2X2AJqWYcMyNVm,https://api.spotify.com/v1/audio-analysis/4ejQlM2w2X2AJqWYcMyNVm,169749,3
0.518,0.683,1,-5.295,1,0.0364,0.346,0.0,0.311,0.304,141.971,audio_features,4IvuPZogXbY7LODs7qzr0W,spotify:track:4IvuPZogXbY7LODs7qzr0W,https://api.spotify.com/v1/tracks/4IvuPZogXbY7LODs7qzr0W,https://api.spotify.com/v1/audio-analysis/4IvuPZogXbY7LODs7qzr0W,182654,4
0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,audio_features,0JQHGu03YJikcND4SENdiW,spotify:track:0JQHGu03YJikcND4SENdiW,https://api.spotify.com/v1/tracks/0JQHGu03YJikcND4SENdiW,https://api.spotify.com/v1/audio-analysis/0JQHGu03YJikcND4SENdiW,209105,4
0.781,0.843,7,-3.445,1,0.0349,0.0672,1.27e-06,0.0637,0.616,111.992,audio_features,0BjfodYJYki5xbxHJZe0Cf,spotify:track:0BjfodYJYki5xbxHJZe0Cf,https://api.spotify.com/v1/tracks/0BjfodYJYki5xbxHJZe0Cf,https://api.spotify.com/v1/audio-analysis/0BjfodYJYki5xbxHJZe0Cf,156781,4
0.333,0.263,7,-10.332,1,0.0332,0.92,0.00129,0.119,0.107,79.306,audio_features,62SJ5qkvcNBorQ6QNg6Xcb,spotify:track:62SJ5qkvcNBorQ6QNg6Xcb,https://api.spotify.com/v1/tracks/62SJ5qkvcNBorQ6QNg6Xcb,https://api.spotify.com/v1/audio-analysis/62SJ5qkvcNBorQ6QNg6Xcb,240000,4
0.72,0.733,11,-3.489,0,0.0806,0.32,0.0,0.423,0.656,116.129,audio_features,4OSVR8gq2l3ceJiXNR7iiM,spotify:track:4OSVR8gq2l3ceJiXNR7iiM,https://api.spotify.com/v1/tracks/4OSVR8gq2l3ceJiXNR7iiM,https://api.spotify.com/v1/audio-analysis/4OSVR8gq2l3ceJiXNR7iiM,196080,4
0.808,0.809,11,-1.625,0,0.078,0.696,5.39e-05,0.163,0.823,89.937,audio_features,18OjYSOz2ryc2vLmAeG2de,spotify:track:18OjYSOz2ryc2vLmAeG2de,https://api.spotify.com/v1/tracks/18OjYSOz2ryc2vLmAeG2de,https://api.spotify.com/v1/audio-analysis/18OjYSOz2ryc2vLmAeG2de,184187,4
0.806,0.546,4,-4.242,1,0.0544,0.58,0.0,0.114,0.305,115.044,audio_features,53qayme5jMFwTb3fF84uv6,spotify:track:53qayme5jMFwTb3fF84uv6,https://api.spotify.com/v1/tracks/53qayme5jMFwTb3fF84uv6,https://api.spotify.com/v1/audio-analysis/53qayme5jMFwTb3fF84uv6,164693,4
0.595,0.437,5,-7.254,1,0.0269,0.37,2.78e-05,0.103,0.233,82.021,audio_features,1kORQ9Qdgh9K0orCWx7FwO,spotify:track:1kORQ9Qdgh9K0orCWx7FwO,https://api.spotify.com/v1/tracks/1kORQ9Qdgh9K0orCWx7FwO,https://api.spotify.com/v1/audio-analysis/1kORQ9Qdgh9K0orCWx7FwO,219173,4
0.654,0.588,6,-4.406,1,0.0317,0.277,0.0,0.266,0.342,130.078,audio_features,2lsXJ7F3QYJrQ9cQ9Icx1n,spotify:track:2lsXJ7F3QYJrQ9cQ9Icx1n,https://api.spotify.com/v1/tracks/2lsXJ7F3QYJrQ9cQ9Icx1n,https://api.spotify.com/v1/audio-analysis/2lsXJ7F3QYJrQ9cQ9Icx1n,182800,4
0.645,0.809,10,-3.845,0,0.0508,0.00641,0.0,0.0901,0.758,110.005,audio_features,76JA4ie9OkTaCXu909a93V,spotify:track:76JA4ie9OkTaCXu909a93V,https://api.spotify.com/v1/tracks/76JA4ie9OkTaCXu909a93V,https://api.spotify.com/v1/audio-analysis/76JA4ie9OkTaCXu909a93V,179347,4
0.687,0.601,6,-4.62,0,0.0421,0.7,0.0,0.0569,0.623,78.047,audio_features,14bycLXzjEIFKVQCe2K6M2,spotify:track:14bycLXzjEIFKVQCe2K6M2,https://api.spotify.com/v1/tracks/14bycLXzjEIFKVQCe2K6M2,https://api.spotify.com/v1/audio-analysis/14bycLXzjEIFKVQCe2K6M2,180987,4
0.771,0.888,5,-2.535,1,0.106,0.0243,0.0,0.153,0.754,117.945,audio_features,2LUQEcfWrlpMjODQ7NsVWt,spotify:track:2LUQEcfWrlpMjODQ7NsVWt,https://api.spotify.com/v1/tracks/2LUQEcfWrlpMjODQ7NsVWt,https://api.spotify.com/v1/audio-analysis/2LUQEcfWrlpMjODQ7NsVWt,197120,4
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4
0.786,0.695,4,-4.389,0,0.0427,0.0432,1.72e-05,0.0888,0.744,112.979,audio_features,7JrvYwKnJRe3p3orzKXwaS,spotify:track:7JrvYwKnJRe3p3orzKXwaS,https://api.spotify.com/v1/tracks/7JrvYwKnJRe3p3orzKXwaS,https://api.spotify.com/v1/audio-analysis/7JrvYwKnJRe3p3orzKXwaS,215960,4
0.602,0.798,8,-2.992,0,0.0795,0.366,0.0,0.363,0.7,84.047,audio_features,7MUksmMcnTI2Sf3bzplnQc,spotify:track:7MUksmMcnTI2Sf3bzplnQc,https://api.spotify.com/v1/tracks/7MUksmMcnTI2Sf3bzplnQc,https://api.spotify.com/v1/audio-analysis/7MUksmMcnTI2Sf3bzplnQc,192053,4
0.489,0.62,0,-4.43,1,0.048,0.331,0.0,0.162,0.438,166.008,audio_features,7b4Qu8lHzGX8PiQJ3Q1al4,spotify:track:7b4Qu8lHzGX8PiQJ3Q1al4,https://api.spotify.com/v1/tracks/7b4Qu8lHzGX8PiQJ3Q1al4,https://api.spotify.com/v1/audio-analysis/7b4Qu8lHzGX8PiQJ3Q1al4,200840,4
0.811,0.843,6,-3.873,0,0.171,0.197,0.0,0.114,0.62,115.989,audio_features,7FmMYtdjfJSeZjC2e2Pt6t,spotify:track:7FmMYtdjfJSeZjC2e2Pt6t,https://api.spotify.com/v1/tracks/7FmMYtdjfJSeZjC2e2Pt6t,https://api.spotify.com/v1/audio-analysis/7FmMYtdjfJSeZjC2e2Pt6t,224347,4
0.75,0.947,5,-3.864,1,0.0487,0.0456,4.33e-05,0.085,0.897,125.073,audio_features,1JZiSKaF6RRgwxv4IijBUm,spotify:track:1JZiSKaF6RRgwxv4IijBUm,https://api.spotify.com/v1/tracks/1JZiSKaF6RRgwxv4IijBUm,https://api.spotify.com/v1/audio-analysis/1JZiSKaF6RRgwxv4IijBUm,190560,4
0.612,0.846,0,-2.371,1,0.0391,0.107,0.0,0.686,0.611,126.041,audio_features,6shrCEEMcrT6Akxkk8IhLC,spotify:track:6shrCEEMcrT6Akxkk8IhLC,https://api.spotify.com/v1/tracks/6shrCEEMcrT6Akxkk8IhLC,https://api.spotify.com/v1/audio-analysis/6shrCEEMcrT6Akxkk8IhLC,219732,4
0.447,0.553,0,-4.817,1,0.0322,0.212,0.0,0.165,0.252,149.877,audio_features,6rAGFY9D3ah6Lb7fUgbNNH,spotify:track:6rAGFY9D3ah6Lb7fUgbNNH,https://api.spotify.com/v1/tracks/6rAGFY9D3ah6Lb7fUgbNNH,https://api.spotify.com/v1/audio-analysis/6rAGFY9D3ah6Lb7fUgbNNH,168118,4
0.692,0.7,0,-2.09,1,0.148,0.242,0.0,0.15,0.704,165.024,audio_features,1bFoCHXsP2qd4YWi2JmlCN,spotify:track:1bFoCHXsP2qd4YWi2JmlCN,https://api.spotify.com/v1/tracks/1bFoCHXsP2qd4YWi2JmlCN,https://api.spotify.com/v1/audio-analysis/1bFoCHXsP2qd4YWi2JmlCN,131596,4
0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012,audio_features,09PGubKAMryhOWv1LHpCYz,spotify:track:09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/tracks/09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/audio-analysis/09PGubKAMryhOWv1LHpCYz,198973,4
0.743,0.949,7,-2.358,1,0.0725,0.133,2.87e-06,0.267,0.848,119.998,audio_features,05aq7OhxdoLiUKOigmiqcj,spotify:track:05aq7OhxdoLiUKOigmiqcj,https://api.spotify.com/v1/tracks/05aq7OhxdoLiUKOigmiqcj,https://api.spotify.com/v1/audio-analysis/05aq7OhxdoLiUKOigmiqcj,202107,4
0.853,0.654,5,-5.312,1,0.0669,0.306,4.71e-06,0.11,0.868,112.997,audio_features,3cw6T3OEgqLiqEDLDQPSnE,spotify:track:3cw6T3OEgqLiqEDLDQPSnE,https://api.spotify.com/v1/tracks/3cw6T3OEgqLiqEDLDQPSnE,https://api.spotify.com/v1/audio-analysis/3cw6T3OEgqLiqEDLDQPSnE,194680,4
0.792,0.755,7,-4.312,1,0.0461,0.124,0.0,0.0807,0.544,123.029,audio_features,5vYsQareJoW2jRJjiTFo6K,spotify:track:5vYsQareJoW2jRJjiTFo6K,https://api.spotify.com/v1/tracks/5vYsQareJoW2jRJjiTFo6K,https://api.spotify.com/v1/audio-analysis/5vYsQareJoW2jRJjiTFo6K,199227,4
0.532,0.583,6,-6.64,0,0.272,0.34,0.0,0.121,0.552,70.301,audio_features,1hncbzqfhChm8PS0UeoVY6,spotify:track:1hncbzqfhChm8PS0UeoVY6,https://api.spotify.com/v1/tracks/1hncbzqfhChm8PS0UeoVY6,https://api.spotify.com/v1/audio-analysis/1hncbzqfhChm8PS0UeoVY6,228227,4
0.485,0.556,7,-5.33,1,0.0308,0.0122,0.0,0.368,0.138,139.857,audio_features,3L7pilDxJhZz1fP6t4D9P9,spotify:track:3L7pilDxJhZz1fP6t4D9P9,https://api.spotify.com/v1/tracks/3L7pilDxJhZz1fP6t4D9P9,https://api.spotify.com/v1/audio-analysis/3L7pilDxJhZz1fP6t4D9P9,224747,4
0.663,0.887,9,-4.627,0,0.135,0.156,0.0,0.312,0.586,141.976,audio_features,1dO3UfTaJvue1GIVITNyAS,spotify:track:1dO3UfTaJvue1GIVITNyAS,https://api.spotify.com/v1/tracks/1dO3UfTaJvue1GIVITNyAS,https://api.spotify.com/v1/audio-analysis/1dO3UfTaJvue1GIVITNyAS,210093,4
0.65,0.456,1,-5.742,1,0.0299,0.659,0.0,0.122,0.475,82.063,audio_features,6rurduYegrf5XSZrphuyF2,spotify:track:6rurduYegrf5XSZrphuyF2,https://api.spotify.com/v1/tracks/6rurduYegrf5XSZrphuyF2,https://api.spotify.com/v1/audio-analysis/6rurduYegrf5XSZrphuyF2,239613,4
0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,audio_features,3WBRfkOozHEsG0hbrBzwlm,spotify:track:3WBRfkOozHEsG0hbrBzwlm,https://api.spotify.com/v1/tracks/3WBRfkOozHEsG0hbrBzwlm,https://api.spotify.com/v1/audio-analysis/3WBRfkOozHEsG0hbrBzwlm,202821,4
0.821,0.565,6,-6.176,0,0.0426,0.317,0.0,0.0984,0.388,113.07,audio_features,51Je7qQ5Ee0LOyRwUWYlfX,spotify:track:51Je7qQ5Ee0LOyRwUWYlfX,https://api.spotify.com/v1/tracks/51Je7qQ5Ee0LOyRwUWYlfX,https://api.spotify.com/v1/audio-analysis/51Je7qQ5Ee0LOyRwUWYlfX,223853,4
0.877,0.723,4,-3.278,0,0.0582,0.492,0.00156,0.0822,0.578,98.01,audio_features,53pgU100GX5E2EDp50eIvZ,spotify:track:53pgU100GX5E2EDp50eIvZ,https://api.spotify.com/v1/tracks/53pgU100GX5E2EDp50eIvZ,https://api.spotify.com/v1/audio-analysis/53pgU100GX5E2EDp50eIvZ,148187,4
0.636,0.594,2,-6.463,1,0.0267,0.353,0.0,0.137,0.591,130.008,audio_features,5Fb64pKATb2BrH4yMPHkW3,spotify:track:5Fb64pKATb2BrH4yMPHkW3,https://api.spotify.com/v1/tracks/5Fb64pKATb2BrH4yMPHkW3,https://api.spotify.com/v1/audio-analysis/5Fb64pKATb2BrH4yMPHkW3,183093,4
0.913,0.729,10,-5.621,0,0.304,0.17,0.0,0.232,0.597,96.998,audio_features,7CRxtUYdaNwgUICPi2iScL,spotify:track:7CRxtUYdaNwgUICPi2iScL,https://api.spotify.com/v1/tracks/7CRxtUYdaNwgUICPi2iScL,https://api.spotify.com/v1/audio-analysis/7CRxtUYdaNwgUICPi2iScL,131240,4
0.732,0.474,5,-5.004,1,0.031,0.767,0.0,0.103,0.347,90.069,audio_features,3B60EkZSvq0tuY7xzjb9Fu,spotify:track:3B60EkZSvq0tuY7xzjb9Fu,https://api.spotify.com/v1/tracks/3B60EkZSvq0tuY7xzjb9Fu,https://api.spotify.com/v1/audio-analysis/3B60EkZSvq0tuY7xzjb9Fu,174520,4
0.633,0.582,2,-9.321,1,0.0299,0.786,0.00347,0.363,0.187,96.021,audio_features,0s2aODxs1y7dRsMsP5egtb,spotify:track:0s2aODxs1y7dRsMsP5egtb,https://api.spotify.com/v1/tracks/0s2aODxs1y7dRsMsP5egtb,https://api.spotify.com/v1/audio-analysis/0s2aODxs1y7dRsMsP5egtb,195999,4
0.234,0.484,6,-6.851,0,0.0344,0.804,0.556,0.164,0.326,80.162,audio_features,2MFhkN2j6gxx2SPgjkDQmv,spotify:track:2MFhkN2j6gxx2SPgjkDQmv,https://api.spotify.com/v1/tracks/2MFhkN2j6gxx2SPgjkDQmv,https://api.spotify.com/v1/audio-analysis/2MFhkN2j6gxx2SPgjkDQmv,67999,3
0.412,0.417,11,-5.401,0,0.0347,0.531,0.0,0.0911,0.563,85.404,audio_features,5u6CQi2rgD1EyiztQnrrwY,spotify:track:5u6CQi2rgD1EyiztQnrrwY,https://api.spotify.com/v1/tracks/5u6CQi2rgD1EyiztQnrrwY,https://api.spotify.com/v1/audio-analysis/5u6CQi2rgD1EyiztQnrrwY,189067,4
0.626,0.785,4,-6.594,1,0.0354,0.134,2.94e-06,0.927,0.454,102.094,audio_features,4Kzf9dzS7JNg6wUucGfiIq,spotify:track:4Kzf9dzS7JNg6wUucGfiIq,https://api.spotify.com/v1/tracks/4Kzf9dzS7JNg6wUucGfiIq,https://api.spotify.com/v1/audio-analysis/4Kzf9dzS7JNg6wUucGfiIq,185999,4
0.61,0.621,0,-5.939,1,0.0567,0.472,1.11e-06,0.223,0.703,131.988,audio_features,2rmMtsZVXTTWiQJSvXBSwt,spotify:track:2rmMtsZVXTTWiQJSvXBSwt,https://api.spotify.com/v1/tracks/2rmMtsZVXTTWiQJSvXBSwt,https://api.spotify.com/v1/audio-analysis/2rmMtsZVXTTWiQJSvXBSwt,223999,4
0.576,0.646,7,-5.626,1,0.0264,0.578,0.00796,0.123,0.41,136.0,audio_features,1MtLs4Z7UeaGArSWPKMpAA,spotify:track:1MtLs4Z7UeaGArSWPKMpAA,https://api.spotify.com/v1/tracks/1MtLs4Z7UeaGArSWPKMpAA,https://api.spotify.com/v1/audio-analysis/1MtLs4Z7UeaGArSWPKMpAA,286999,4
0.396,0.394,4,-6.028,0,0.0277,0.731,0.0,0.144,0.359,150.383,audio_features,5orHjvcyt71Sv1O4M1GSHf,spotify:track:5orHjvcyt71Sv1O4M1GSHf,https://api.spotify.com/v1/tracks/5orHjvcyt71Sv1O4M1GSHf,https://api.spotify.com/v1/audio-analysis/5orHjvcyt71Sv1O4M1GSHf,237120,4
0.493,0.597,2,-6.944,1,0.305,0.337,0.0,0.0711,0.66,90.096,audio_features,3RjL8AnKslWWPmlNLTJsAU,spotify:track:3RjL8AnKslWWPmlNLTJsAU,https://api.spotify.com/v1/tracks/3RjL8AnKslWWPmlNLTJsAU,https://api.spotify.com/v1/audio-analysis/3RjL8AnKslWWPmlNLTJsAU,194680,4
0.612,0.602,9,-7.479,1,0.0282,0.544,0.0229,0.111,0.394,144.963,audio_features,3FDsN0SBOVMQMsYN96tOVU,spotify:track:3FDsN0SBOVMQMsYN96tOVU,https://api.spotify.com/v1/tracks/3FDsN0SBOVMQMsYN96tOVU,https://api.spotify.com/v1/audio-analysis/3FDsN0SBOVMQMsYN96tOVU,188999,3
0.832,0.64,6,-6.853,0,0.082,0.504,0.0,0.0871,0.846,119.915,audio_features,6KeIkgoC8SUeJ4VPw5Lkx8,spotify:track:6KeIkgoC8SUeJ4VPw5Lkx8,https://api.spotify.com/v1/tracks/6KeIkgoC8SUeJ4VPw5Lkx8,https://api.spotify.com/v1/audio-analysis/6KeIkgoC8SUeJ4VPw5Lkx8,214813,4
0.616,0.395,0,-3.167,1,0.0607,0.379,0.0,0.0871,0.631,74.422,audio_features,2shyarF21wZvWew00TdaP3,spotify:track:2shyarF21wZvWew00TdaP3,https://api.spotify.com/v1/tracks/2shyarF21wZvWew00TdaP3,https://api.spotify.com/v1/audio-analysis/2shyarF21wZvWew00TdaP3,153707,4
0.332,0.63,5,-5.945,1,0.0478,0.521,2.29e-06,0.122,0.297,116.374,audio_features,4pvzUPBs3H2T2fNTdziMqs,spotify:track:4pvzUPBs3H2T2fNTdziMqs,https://api.spotify.com/v1/tracks/4pvzUPBs3H2T2fNTdziMqs,https://api.spotify.com/v1/audio-analysis/4pvzUPBs3H2T2fNTdziMqs,279999,4
0.441,0.788,10,-7.115,0,0.0312,0.284,0.0099,0.0864,0.516,71.998,audio_features,0BE3Glcxjo0zNmTzfMyfkX,spotify:track:0BE3Glcxjo0zNmTzfMyfkX,https://api.spotify.com/v1/tracks/0BE3Glcxjo0zNmTzfMyfkX,https://api.spotify.com/v1/audio-analysis/0BE3Glcxjo0zNmTzfMyfkX,132999,4
0.847,0.455,10,-8.437,0,0.112,0.23,0.0,0.0892,0.802,128.951,audio_features,2aLH4EiEoZLpbeEQvTBbtH,spotify:track:2aLH4EiEoZLpbeEQvTBbtH,https://api.spotify.com/v1/tracks/2aLH4EiEoZLpbeEQvTBbtH,https://api.spotify.com/v1/audio-analysis/2aLH4EiEoZLpbeEQvTBbtH,196813,4
0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,audio_features,1SgUjGzbmmMOsGFTVwQ59L,spotify:track:1SgUjGzbmmMOsGFTVwQ59L,https://api.spotify.com/v1/tracks/1SgUjGzbmmMOsGFTVwQ59L,https://api.spotify.com/v1/audio-analysis/1SgUjGzbmmMOsGFTVwQ59L,132000,4
0.63,0.775,2,-3.83,0,0.175,0.171,0.0,0.0438,0.545,98.024,audio_features,2dRiyL82K8xPV3gLBDJZMx,spotify:track:2dRiyL82K8xPV3gLBDJZMx,https://api.spotify.com/v1/tracks/2dRiyL82K8xPV3gLBDJZMx,https://api.spotify.com/v1/audio-analysis/2dRiyL82K8xPV3gLBDJZMx,208893,4
0.481,0.69,0,-7.858,0,0.072,0.0208,0.0,0.132,0.718,112.158,audio_features,2Q4D2Pz1HDt1x4NukBID5Q,spotify:track:2Q4D2Pz1HDt1x4NukBID5Q,https://api.spotify.com/v1/tracks/2Q4D2Pz1HDt1x4NukBID5Q,https://api.spotify.com/v1/audio-analysis/2Q4D2Pz1HDt1x4NukBID5Q,232227,4
0.682,0.612,1,-7.961,0,0.0814,0.0617,0.0,0.124,0.485,109.99,audio_features,12jngD7Hu6if6sIzPkO2k4,spotify:track:12jngD7Hu6if6sIzPkO2k4,https://api.spotify.com/v1/tracks/12jngD7Hu6if6sIzPkO2k4,https://api.spotify.com/v1/audio-analysis/12jngD7Hu6if6sIzPkO2k4,176933,4
0.622,0.778,6,-5.884,1,0.0528,0.00739,0.0,0.0952,0.215,123.064,audio_features,3FAmnX3nUGsue2TcNEnq0t,spotify:track:3FAmnX3nUGsue2TcNEnq0t,https://api.spotify.com/v1/tracks/3FAmnX3nUGsue2TcNEnq0t,https://api.spotify.com/v1/audio-analysis/3FAmnX3nUGsue2TcNEnq0t,163886,4
0.706,0.765,6,-5.608,0,0.0338,0.0142,0.00109,0.0883,0.725,116.005,audio_features,3aKXtIPNRoD73KLpsNnNoK,spotify:track:3aKXtIPNRoD73KLpsNnNoK,https://api.spotify.com/v1/tracks/3aKXtIPNRoD73KLpsNnNoK,https://api.spotify.com/v1/audio-analysis/3aKXtIPNRoD73KLpsNnNoK,181971,4
0.737,0.579,8,-4.974,1,0.234,0.0401,0.0,0.1,0.528,138.077,audio_features,7rEoxvquS9aZYSe6wM4REi,spotify:track:7rEoxvquS9aZYSe6wM4REi,https://api.spotify.com/v1/tracks/7rEoxvquS9aZYSe6wM4REi,https://api.spotify.com/v1/audio-analysis/7rEoxvquS9aZYSe6wM4REi,212174,4
0.759,0.56,7,-5.536,1,0.144,0.134,4.84e-06,0.126,0.481,67.968,audio_features,33RfPb7Vca7s2x5xzXR5E3,spotify:track:33RfPb7Vca7s2x5xzXR5E3,https://api.spotify.com/v1/tracks/33RfPb7Vca7s2x5xzXR5E3,https://api.spotify.com/v1/audio-analysis/33RfPb7Vca7s2x5xzXR5E3,162642,3
0.714,0.786,11,-5.675,0,0.0623,0.499,0.093,0.127,0.839,94.059,audio_features,0Gxnj8yTGYxMYyWcR4wawW,spotify:track:0Gxnj8yTGYxMYyWcR4wawW,https://api.spotify.com/v1/tracks/0Gxnj8yTGYxMYyWcR4wawW,https://api.spotify.com/v1/audio-analysis/0Gxnj8yTGYxMYyWcR4wawW,191602,4
0.636,0.719,4,-5.986,1,0.0267,0.392,3.12e-05,0.303,0.603,94.993,audio_features,1rVPj9cryjgB7MdaU6sqN3,spotify:track:1rVPj9cryjgB7MdaU6sqN3,https://api.spotify.com/v1/tracks/1rVPj9cryjgB7MdaU6sqN3,https://api.spotify.com/v1/audio-analysis/1rVPj9cryjgB7MdaU6sqN3,208467,4
0.375,0.786,5,-5.076,0,0.0635,0.0494,0.0,0.0836,0.537,89.341,audio_features,0Dv0R4tfRj5jy8e8CF3JB9,spotify:track:0Dv0R4tfRj5jy8e8CF3JB9,https://api.spotify.com/v1/tracks/0Dv0R4tfRj5jy8e8CF3JB9,https://api.spotify.com/v1/audio-analysis/0Dv0R4tfRj5jy8e8CF3JB9,149347,4
0.531,0.815,0,-3.891,1,0.081,0.0197,0.00259,0.0631,0.178,193.313,audio_features,6W6kWAXbMS2aOJXoUpw7iI,spotify:track:6W6kWAXbMS2aOJXoUpw7iI,https://api.spotify.com/v1/tracks/6W6kWAXbMS2aOJXoUpw7iI,https://api.spotify.com/v1/audio-analysis/6W6kWAXbMS2aOJXoUpw7iI,196486,4
0.635,0.856,1,-5.197,0,0.326,0.158,8.2e-05,0.101,0.617,139.67,audio_features,1EPw2pYx7WRlVMmLp3GHFP,spotify:track:1EPw2pYx7WRlVMmLp3GHFP,https://api.spotify.com/v1/tracks/1EPw2pYx7WRlVMmLp3GHFP,https://api.spotify.com/v1/audio-analysis/1EPw2pYx7WRlVMmLp3GHFP,177027,4
0.677,0.756,4,-4.056,1,0.0586,0.107,0.0,0.136,0.376,100.063,audio_features,53Vm51F3MnhnWAhwX7n78s,spotify:track:53Vm51F3MnhnWAhwX7n78s,https://api.spotify.com/v1/tracks/53Vm51F3MnhnWAhwX7n78s,https://api.spotify.com/v1/audio-analysis/53Vm51F3MnhnWAhwX7n78s,234240,4
0.337,0.268,8,-8.838,0,0.0305,0.865,0.0,0.0832,0.291,91.434,audio_features,7KZThhMaRjQpB9x6yIJvZ8,spotify:track:7KZThhMaRjQpB9x6yIJvZ8,https://api.spotify.com/v1/tracks/7KZThhMaRjQpB9x6yIJvZ8,https://api.spotify.com/v1/audio-analysis/7KZThhMaRjQpB9x6yIJvZ8,232587,4
0.56,0.693,4,-4.172,1,0.0317,0.138,0.0,0.267,0.36,87.908,audio_features,3xQH4yPHm6qVmV0JH7iaT5,spotify:track:3xQH4yPHm6qVmV0JH7iaT5,https://api.spotify.com/v1/tracks/3xQH4yPHm6qVmV0JH7iaT5,https://api.spotify.com/v1/audio-analysis/3xQH4yPHm6qVmV0JH7iaT5,234533,4
0.736,0.855,4,-3.837,1,0.0451,0.316,0.0304,0.0776,0.824,113.002,audio_features,0ycXEADE6ra6nW7cJgX5Qm,spotify:track:0ycXEADE6ra6nW7cJgX5Qm,https://api.spotify.com/v1/tracks/0ycXEADE6ra6nW7cJgX5Qm,https://api.spotify.com/v1/audio-analysis/0ycXEADE6ra6nW7cJgX5Qm,171757,4
0.6,0.866,11,-4.702,0,0.0357,0.0442,0.0,0.186,0.783,122.031,audio_features,1ETWk0RLFJBl8HEBC7DGf5,spotify:track:1ETWk0RLFJBl8HEBC7DGf5,https://api.spotify.com/v1/tracks/1ETWk0RLFJBl8HEBC7DGf5,https://api.spotify.com/v1/audio-analysis/1ETWk0RLFJBl8HEBC7DGf5,261227,4
0.644,0.741,2,-4.743,1,0.0316,0.00145,0.0,0.0694,0.807,123.986,audio_features,3LPGSFnV3zANLiXQiQGjOx,spotify:track:3LPGSFnV3zANLiXQiQGjOx,https://api.spotify.com/v1/tracks/3LPGSFnV3zANLiXQiQGjOx,https://api.spotify.com/v1/audio-analysis/3LPGSFnV3zANLiXQiQGjOx,227185,4
